investor_id,total_amount,avg_amount,tx_count,sip_count,age_group,income,gender,state,city_tier,sip_ratio,investor_segment
INV001759,721052,60087.666666666664,12,10,36-45,25.6,Female,Haryana,B30,0.8333333333333334,Balanced
INV001760,21348,7116.0,3,3,46-55,77.0,Male,Haryana,B30,1.0,Conservative
INV001761,2073,2073.0,1,1,26-35,13.0,Male,Madhya Pradesh,T30,1.0,Conservative
INV001762,1139097,142387.125,8,4,18-25,7.5,Female,Punjab,B30,0.5,Aggressive
INV001763,692791,98970.14285714286,7,3,46-55,42.0,Male,Uttar Pradesh,T30,0.42857142857142855,Balanced
INV001764,202400,40480.0,5,3,46-55,28.1,Female,Rajasthan,B30,0.6,Balanced
INV001765,1071646,133955.75,8,4,46-55,95.2,Male,Uttar Pradesh,B30,0.5,Balanced
INV001766,157049,52349.666666666664,3,2,46-55,69.8,Female,Delhi,T30,0.6666666666666666,Balanced
INV001767,349026,349026.0,1,0,36-45,54.2,Male,Karnataka,T30,0.0,Aggressive
INV001768,323349,80837.25,4,2,26-35,14.1,Female,Madhya Pradesh,B30,0.5,Balanced
INV001769,677998,84749.75,8,6,18-25,7.4,Male,Punjab,T30,0.75,Balanced
INV001770,564230,70528.75,8,5,18-25,6.3,Male,Telangana,T30,0.625,Aggressive
INV001771,2695710,336963.75,8,1,46-55,85.9,Male,Gujarat,T30,0.125,Aggressive
INV001772,1276824,127682.4,10,6,36-45,31.2,Male,Telangana,T30,0.6,Aggressive
INV001773,43212,8642.4,5,5,26-35,21.4,Male,Punjab,T30,1.0,Conservative
INV001774,356376,89094.0,4,3,56+,32.0,Male,Maharashtra,B30,0.75,Balanced
INV001775,92864,11608.0,8,8,26-35,8.3,Female,Uttar Pradesh,B30,1.0,Conservative
INV001776,227378,113689.0,2,1,26-35,24.1,Female,Uttar Pradesh,B30,0.5,Aggressive
INV001777,686554,62414.0,11,9,18-25,7.6,Female,West Bengal,T30,0.8181818181818182,Balanced
INV001778,1401085,116757.08333333333,12,8,26-35,9.7,Male,Maharashtra,T30,0.6666666666666666,Balanced
INV001779,508326,254163.0,2,1,36-45,27.4,Male,Telangana,T30,0.5,Aggressive
INV001780,1029694,171615.66666666666,6,1,46-55,84.1,Male,Punjab,B30,0.16666666666666666,Aggressive
INV001781,185310,46327.5,4,3,36-45,58.6,Male,Punjab,B30,0.75,Balanced
INV001782,1174960,117496.0,10,4,36-45,47.5,Female,Uttar Pradesh,B30,0.4,Aggressive
INV001783,1804984,200553.77777777778,9,4,36-45,52.6,Female,Madhya Pradesh,B30,0.4444444444444444,Aggressive
INV001784,1633706,148518.72727272726,11,5,26-35,15.5,Male,Madhya Pradesh,B30,0.45454545454545453,Balanced
INV001785,60168,20056.0,3,3,26-35,14.5,Male,Karnataka,B30,1.0,Conservative
INV001786,552,552.0,1,1,18-25,7.8,Male,Madhya Pradesh,T30,1.0,Conservative
INV001787,754935,125822.5,6,2,56+,37.0,Female,Maharashtra,B30,0.3333333333333333,Balanced
INV001788,448400,89680.0,5,3,18-25,4.8,Female,Tamil Nadu,T30,0.6,Balanced
INV001789,778911,155782.2,5,2,18-25,4.4,Male,Gujarat,T30,0.4,Balanced
INV001790,1503115,150311.5,10,4,46-55,15.8,Male,Punjab,T30,0.4,Balanced
INV001791,578366,115673.2,5,3,26-35,13.3,Male,Delhi,T30,0.6,Balanced
INV001792,369407,61567.833333333336,6,5,26-35,18.8,Female,Gujarat,T30,0.8333333333333334,Balanced
INV001793,109211,54605.5,2,1,36-45,22.5,Female,Karnataka,B30,0.5,Aggressive
INV001794,1067068,118563.11111111111,9,5,26-35,23.2,Male,Haryana,T30,0.5555555555555556,Aggressive
INV001795,417952,83590.4,5,3,46-55,17.7,Male,Madhya Pradesh,T30,0.6,Balanced
INV001796,1174793,167827.57142857142,7,3,18-25,6.7,Male,Telangana,T30,0.42857142857142855,Aggressive
INV001797,1187966,107996.90909090909,11,7,26-35,6.8,Female,Punjab,B30,0.6363636363636364,Balanced
INV001798,464928,77488.0,6,5,36-45,21.3,Female,Tamil Nadu,T30,0.8333333333333334,Balanced
INV001799,745646,106520.85714285714,7,4,56+,45.2,Female,Rajasthan,B30,0.5714285714285714,Balanced
INV001800,1343076,122097.81818181818,11,7,26-35,12.8,Female,Tamil Nadu,T30,0.6363636363636364,Balanced
INV001801,126145,21024.166666666668,6,5,36-45,44.3,Male,Delhi,T30,0.8333333333333334,Balanced
INV001802,1327369,132736.9,10,7,46-55,77.7,Male,Punjab,T30,0.7,Balanced
INV001803,463753,51528.11111111111,9,6,26-35,20.6,Female,Rajasthan,B30,0.6666666666666666,Aggressive
INV001804,1300753,118250.27272727272,11,8,26-35,20.1,Male,Punjab,B30,0.7272727272727273,Balanced
INV001805,488850,81475.0,6,4,36-45,44.9,Male,Gujarat,T30,0.6666666666666666,Aggressive
INV001806,1024402,93127.45454545454,11,8,36-45,32.6,Male,Telangana,T30,0.7272727272727273,Balanced
INV001807,589082,294541.0,2,0,26-35,21.9,Male,Gujarat,T30,0.0,Aggressive
INV001808,209897,104948.5,2,0,26-35,7.0,Female,Punjab,T30,0.0,Aggressive
INV001809,102667,14666.714285714286,7,6,46-55,80.5,Male,Telangana,T30,0.8571428571428571,Conservative
INV001810,1647041,149731.0,11,5,26-35,10.1,Female,Uttar Pradesh,B30,0.45454545454545453,Balanced
INV001811,700436,58369.666666666664,12,9,18-25,7.8,Male,Punjab,B30,0.75,Balanced
INV001812,300792,300792.0,1,0,18-25,6.6,Male,Tamil Nadu,B30,0.0,Aggressive
INV001813,1109781,138722.625,8,3,36-45,27.0,Male,Karnataka,B30,0.375,Aggressive
INV001814,1305482,130548.2,10,5,26-35,6.9,Female,West Bengal,T30,0.5,Balanced
INV001815,430207,61458.142857142855,7,4,26-35,23.7,Female,West Bengal,T30,0.5714285714285714,Aggressive
INV001816,1351269,122842.63636363637,11,4,26-35,9.0,Male,Telangana,T30,0.36363636363636365,Balanced
INV001817,470229,235114.5,2,1,26-35,13.1,Male,Maharashtra,B30,0.5,Balanced
INV001818,760835,253611.66666666666,3,1,46-55,66.2,Male,Telangana,T30,0.3333333333333333,Balanced
INV001819,7448,3724.0,2,2,26-35,11.9,Male,West Bengal,T30,1.0,Conservative
INV001820,1140445,103676.81818181818,11,4,36-45,39.3,Female,Maharashtra,T30,0.36363636363636365,Aggressive
INV001821,353083,88270.75,4,3,26-35,8.7,Male,Delhi,T30,0.75,Balanced
INV001822,600988,75123.5,8,6,36-45,59.6,Male,Gujarat,T30,0.75,Balanced
INV001823,1611892,134324.33333333334,12,8,26-35,17.1,Male,Tamil Nadu,B30,0.6666666666666666,Balanced
INV001824,1046917,174486.16666666666,6,1,26-35,8.9,Female,Tamil Nadu,B30,0.16666666666666666,Aggressive
INV001825,2150054,215005.4,10,4,26-35,21.7,Male,Haryana,B30,0.4,Aggressive
INV001826,1023836,113759.55555555556,9,6,18-25,4.7,Male,Punjab,B30,0.6666666666666666,Balanced
INV001827,197811,32968.5,6,5,36-45,54.3,Female,Haryana,B30,0.8333333333333334,Balanced
INV001828,57282,7160.25,8,8,36-45,27.7,Male,Gujarat,T30,1.0,Conservative
INV001829,969442,138491.7142857143,7,4,26-35,22.7,Male,Punjab,T30,0.5714285714285714,Aggressive
INV001830,13921,4640.333333333333,3,3,26-35,6.2,Male,Karnataka,T30,1.0,Conservative
INV001831,1403227,155914.11111111112,9,6,18-25,4.3,Female,Madhya Pradesh,T30,0.6666666666666666,Balanced
INV001832,1232196,154024.5,8,4,18-25,3.8,Male,Punjab,T30,0.5,Balanced
INV001833,821120,117302.85714285714,7,5,36-45,28.4,Female,Karnataka,T30,0.7142857142857143,Balanced
INV001834,591243,84463.28571428571,7,4,26-35,11.4,Male,Gujarat,T30,0.5714285714285714,Balanced
INV001835,163031,27171.833333333332,6,5,26-35,13.2,Female,Delhi,T30,0.8333333333333334,Conservative
INV001836,1024529,93139.0,11,5,26-35,17.4,Male,Uttar Pradesh,B30,0.45454545454545453,Balanced
INV001837,1229457,102454.75,12,7,18-25,5.5,Male,Uttar Pradesh,B30,0.5833333333333334,Aggressive
INV001838,176581,88290.5,2,1,46-55,27.6,Male,Uttar Pradesh,B30,0.5,Balanced
INV001839,454177,90835.4,5,3,26-35,18.6,Male,Punjab,T30,0.6,Balanced
INV001840,549846,274923.0,2,1,18-25,5.6,Male,Uttar Pradesh,B30,0.5,Aggressive
INV001841,456715,50746.11111111111,9,6,36-45,41.3,Male,Madhya Pradesh,B30,0.6666666666666666,Aggressive
INV001842,1865959,186595.9,10,4,26-35,14.4,Male,Gujarat,T30,0.4,Balanced
INV001843,2482179,275797.6666666667,9,4,46-55,51.9,Male,West Bengal,T30,0.4444444444444444,Balanced
INV001844,1388959,154328.77777777778,9,2,26-35,18.8,Female,West Bengal,T30,0.2222222222222222,Aggressive
INV001845,406600,81320.0,5,3,26-35,14.8,Female,Uttar Pradesh,B30,0.6,Balanced
INV001846,757427,151485.4,5,3,56+,72.3,Male,Uttar Pradesh,B30,0.6,Balanced
INV001847,501053,100210.6,5,2,56+,53.4,Male,Maharashtra,B30,0.4,Balanced
INV001848,1176316,130701.77777777778,9,4,26-35,10.9,Male,Punjab,T30,0.4444444444444444,Balanced
INV001849,620719,103453.16666666667,6,4,36-45,49.3,Female,Gujarat,T30,0.6666666666666666,Aggressive
INV001850,701299,175324.75,4,2,26-35,17.1,Male,Uttar Pradesh,B30,0.5,Balanced
INV001851,797224,99653.0,8,4,26-35,16.2,Male,Gujarat,T30,0.5,Balanced
INV001852,1250437,156304.625,8,4,26-35,21.7,Male,Telangana,T30,0.5,Aggressive
INV001853,992816,82734.66666666667,12,8,18-25,6.1,Male,Delhi,T30,0.6666666666666666,Aggressive
INV001854,714573,238191.0,3,1,46-55,67.3,Male,Uttar Pradesh,B30,0.3333333333333333,Balanced
INV001855,12739,6369.5,2,2,26-35,22.2,Male,Uttar Pradesh,T30,1.0,Conservative
INV001856,1082328,135291.0,8,4,36-45,43.5,Female,Delhi,T30,0.5,Aggressive
INV001857,2116893,192444.81818181818,11,4,26-35,24.0,Male,Tamil Nadu,T30,0.36363636363636365,Aggressive
INV001858,1314090,119462.72727272728,11,8,36-45,16.6,Male,Punjab,B30,0.7272727272727273,Balanced
INV001859,1011714,144530.57142857142,7,3,36-45,32.2,Male,Maharashtra,B30,0.42857142857142855,Aggressive
INV001860,409489,102372.25,4,2,26-35,9.0,Female,Karnataka,B30,0.5,Balanced
INV001861,1572816,157281.6,10,5,26-35,19.4,Female,Haryana,T30,0.5,Balanced
INV001862,619479,206493.0,3,1,26-35,17.5,Male,Delhi,T30,0.3333333333333333,Balanced
INV001863,462836,115709.0,4,2,36-45,24.2,Male,Rajasthan,T30,0.5,Aggressive
INV001864,272966,272966.0,1,0,18-25,7.5,Male,Rajasthan,T30,0.0,Aggressive
INV001865,558501,62055.666666666664,9,7,18-25,4.3,Female,Telangana,T30,0.7777777777777778,Balanced
INV001866,574628,71828.5,8,6,36-45,33.9,Female,Telangana,T30,0.75,Balanced
INV001867,640066,106677.66666666667,6,4,26-35,22.1,Male,Rajasthan,T30,0.6666666666666666,Aggressive
INV001868,367861,61310.166666666664,6,4,26-35,17.3,Male,Tamil Nadu,B30,0.6666666666666666,Balanced
INV001869,718018,179504.5,4,1,46-55,30.6,Male,Uttar Pradesh,T30,0.25,Aggressive
INV001870,505122,63140.25,8,7,26-35,19.3,Male,Madhya Pradesh,T30,0.875,Balanced
INV001871,1365922,113826.83333333333,12,7,56+,13.9,Male,Delhi,T30,0.5833333333333334,Balanced
INV001872,9784,3261.3333333333335,3,3,26-35,23.0,Male,Madhya Pradesh,T30,1.0,Conservative
INV001873,53455,17818.333333333332,3,3,36-45,38.9,Female,Telangana,T30,1.0,Balanced
INV001874,1897614,189761.4,10,4,36-45,21.3,Male,Telangana,T30,0.4,Aggressive
INV001875,792853,113264.71428571429,7,2,56+,64.4,Female,Karnataka,B30,0.2857142857142857,Aggressive
INV001876,824139,164827.8,5,3,36-45,13.3,Male,Delhi,T30,0.6,Balanced
INV001877,659810,94258.57142857143,7,5,56+,62.1,Male,Tamil Nadu,B30,0.7142857142857143,Balanced
INV001878,504467,100893.4,5,2,26-35,7.8,Male,West Bengal,T30,0.4,Balanced
INV001879,425995,47332.77777777778,9,5,18-25,6.3,Female,Uttar Pradesh,T30,0.5555555555555556,Balanced
INV001880,1214621,134957.88888888888,9,5,26-35,23.0,Male,Madhya Pradesh,B30,0.5555555555555556,Aggressive
INV001881,506456,84409.33333333333,6,5,26-35,11.2,Male,Telangana,T30,0.8333333333333334,Balanced
INV001882,873846,174769.2,5,3,26-35,22.9,Male,Rajasthan,B30,0.6,Aggressive
INV001883,421206,52650.75,8,6,46-55,69.3,Male,Maharashtra,T30,0.75,Balanced
INV001884,27771,27771.0,1,0,18-25,7.0,Female,Madhya Pradesh,T30,0.0,Aggressive
INV001885,717493,59791.083333333336,12,6,26-35,18.8,Male,Karnataka,T30,0.5,Balanced
INV001886,152542,15254.2,10,9,18-25,7.7,Male,Haryana,T30,0.9,Balanced
INV001887,1290164,184309.14285714287,7,3,26-35,8.1,Female,Karnataka,B30,0.42857142857142855,Balanced
INV001888,1079633,134954.125,8,5,18-25,6.4,Female,Delhi,T30,0.625,Aggressive
INV001889,86387,86387.0,1,0,26-35,18.3,Male,Gujarat,T30,0.0,Aggressive
INV001890,513274,73324.85714285714,7,6,26-35,21.9,Male,Madhya Pradesh,B30,0.8571428571428571,Balanced
INV001891,883459,98162.11111111111,9,6,26-35,22.2,Male,West Bengal,T30,0.6666666666666666,Aggressive
INV001892,50039,16679.666666666668,3,3,26-35,18.9,Male,Rajasthan,B30,1.0,Conservative
INV001893,508391,84731.83333333333,6,5,26-35,12.7,Female,Punjab,T30,0.8333333333333334,Balanced
INV001894,684661,171165.25,4,0,26-35,21.1,Male,Delhi,T30,0.0,Aggressive
INV001895,1247954,155994.25,8,1,36-45,56.4,Male,Gujarat,T30,0.125,Aggressive
INV001896,519066,86511.0,6,4,36-45,37.1,Male,Tamil Nadu,T30,0.6666666666666666,Aggressive
INV001897,732896,104699.42857142857,7,3,26-35,8.6,Male,Maharashtra,T30,0.42857142857142855,Balanced
INV001898,278930,278930.0,1,0,36-45,38.9,Male,Delhi,T30,0.0,Aggressive
INV001899,564020,70502.5,8,5,26-35,7.6,Male,Gujarat,T30,0.625,Balanced
INV001900,25240,5048.0,5,5,36-45,19.7,Female,Tamil Nadu,B30,1.0,Conservative
INV001901,287388,95796.0,3,1,18-25,3.4,Female,Delhi,T30,0.3333333333333333,Balanced
INV001902,534146,133536.5,4,1,46-55,22.2,Female,Punjab,T30,0.25,Aggressive
INV001903,1689254,168925.4,10,5,26-35,8.8,Female,Delhi,T30,0.5,Balanced
INV001904,100684,50342.0,2,1,36-45,55.0,Female,West Bengal,T30,0.5,Aggressive
INV001905,340294,68058.8,5,4,26-35,19.2,Male,Tamil Nadu,T30,0.8,Balanced
INV001906,87034,29011.333333333332,3,3,36-45,55.6,Female,Tamil Nadu,B30,1.0,Balanced
INV001907,264776,264776.0,1,0,26-35,11.6,Male,Delhi,T30,0.0,Aggressive
INV001908,1256813,251362.6,5,1,26-35,22.6,Female,Uttar Pradesh,B30,0.2,Aggressive
INV001909,925557,92555.7,10,8,36-45,34.2,Male,Telangana,T30,0.8,Balanced
INV001910,1350619,270123.8,5,1,26-35,15.2,Female,Karnataka,B30,0.2,Aggressive
INV001911,327561,81890.25,4,3,46-55,91.9,Male,Gujarat,T30,0.75,Balanced
INV001912,1401364,127396.72727272728,11,6,26-35,10.4,Male,Haryana,T30,0.5454545454545454,Balanced
INV001913,735103,122517.16666666667,6,4,26-35,11.8,Female,Tamil Nadu,T30,0.6666666666666666,Balanced
INV001914,1174262,117426.2,10,4,56+,61.9,Male,Delhi,T30,0.4,Balanced
INV001915,6864,3432.0,2,2,26-35,19.8,Female,West Bengal,T30,1.0,Conservative
INV001916,1728270,172827.0,10,5,26-35,11.0,Male,Haryana,T30,0.5,Balanced
INV001917,1544588,193073.5,8,3,26-35,22.9,Male,Telangana,T30,0.375,Aggressive
INV001918,495325,247662.5,2,1,36-45,19.8,Male,Tamil Nadu,B30,0.5,Balanced
INV001919,468320,234160.0,2,1,26-35,17.3,Male,Gujarat,T30,0.5,Balanced
INV001920,1386418,126038.0,11,7,36-45,24.5,Female,Madhya Pradesh,T30,0.6363636363636364,Aggressive
INV001921,756798,63066.5,12,8,26-35,13.5,Female,Gujarat,T30,0.6666666666666666,Balanced
INV001922,271309,38758.42857142857,7,5,18-25,5.5,Male,West Bengal,T30,0.7142857142857143,Balanced
INV001923,1303739,108644.91666666667,12,7,18-25,4.0,Female,Gujarat,T30,0.5833333333333334,Balanced
INV001924,499609,55512.11111111111,9,7,18-25,4.9,Male,Karnataka,T30,0.7777777777777778,Balanced
INV001925,48046,48046.0,1,1,36-45,20.1,Male,Uttar Pradesh,B30,1.0,Balanced
INV001926,1068830,97166.36363636363,11,5,46-55,26.9,Female,Uttar Pradesh,B30,0.45454545454545453,Balanced
INV001927,1075729,119525.44444444444,9,6,56+,58.7,Male,Rajasthan,T30,0.6666666666666666,Balanced
INV001928,776641,129440.16666666667,6,4,46-55,29.2,Female,Telangana,T30,0.6666666666666666,Balanced
INV001929,876400,87640.0,10,6,56+,60.1,Male,Rajasthan,T30,0.6,Balanced
INV001930,458380,76396.66666666667,6,3,26-35,8.8,Female,Tamil Nadu,T30,0.5,Balanced
INV001931,3236,3236.0,1,1,36-45,35.1,Male,Haryana,T30,1.0,Conservative
INV001932,6214,3107.0,2,2,36-45,20.1,Male,Karnataka,T30,1.0,Conservative
INV001933,720963,90120.375,8,5,26-35,16.4,Male,Rajasthan,B30,0.625,Balanced
INV001934,297579,99193.0,3,2,46-55,77.4,Female,West Bengal,T30,0.6666666666666666,Balanced
INV001935,9362,9362.0,1,1,26-35,21.2,Male,Rajasthan,T30,1.0,Conservative
INV001936,312352,104117.33333333333,3,2,36-45,42.7,Female,West Bengal,T30,0.6666666666666666,Aggressive
INV001937,789325,71756.81818181818,11,8,18-25,7.8,Male,Haryana,T30,0.7272727272727273,Balanced
INV001938,886888,73907.33333333333,12,9,26-35,17.4,Male,Karnataka,B30,0.75,Balanced
INV001939,405044,202522.0,2,1,26-35,21.2,Male,West Bengal,T30,0.5,Aggressive
INV001940,922711,115338.875,8,5,36-45,28.4,Male,Delhi,T30,0.625,Aggressive
INV001941,260155,130077.5,2,0,56+,32.7,Male,Uttar Pradesh,T30,0.0,Aggressive
INV001942,894822,298274.0,3,1,26-35,20.3,Female,Tamil Nadu,B30,0.3333333333333333,Aggressive
INV001943,596108,85158.28571428571,7,6,56+,28.3,Female,West Bengal,T30,0.8571428571428571,Balanced
INV001944,1084537,108453.7,10,5,18-25,4.4,Male,Telangana,T30,0.5,Balanced
INV001945,1263474,157934.25,8,4,26-35,8.0,Male,Gujarat,T30,0.5,Balanced
INV001946,787894,131315.66666666666,6,3,26-35,13.2,Male,Delhi,T30,0.5,Balanced
INV001947,2015,2015.0,1,1,36-45,43.4,Male,Maharashtra,T30,1.0,Conservative
INV001948,529327,132331.75,4,3,18-25,4.2,Female,Tamil Nadu,B30,0.75,Balanced
INV001949,710096,177524.0,4,1,36-45,43.2,Male,Rajasthan,T30,0.25,Aggressive
INV001950,1286820,107235.0,12,7,26-35,6.0,Female,Maharashtra,T30,0.5833333333333334,Balanced
INV001951,882587,88258.7,10,7,26-35,10.6,Male,Punjab,T30,0.7,Balanced
INV001952,238186,79395.33333333333,3,2,36-45,22.1,Male,Uttar Pradesh,B30,0.6666666666666666,Aggressive
INV001953,883150,441575.0,2,0,46-55,55.0,Male,Haryana,B30,0.0,Aggressive
INV001954,411577,45730.77777777778,9,6,26-35,15.6,Male,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV001955,827053,103381.625,8,6,26-35,16.4,Female,Madhya Pradesh,B30,0.75,Balanced
INV001956,743888,106269.71428571429,7,4,26-35,22.1,Male,Rajasthan,T30,0.5714285714285714,Aggressive
INV001957,3382,1691.0,2,2,36-45,51.1,Male,West Bengal,T30,1.0,Conservative
INV001958,616575,205525.0,3,0,36-45,57.7,Male,Gujarat,T30,0.0,Aggressive
INV001959,1255134,139459.33333333334,9,4,18-25,4.7,Female,Tamil Nadu,T30,0.4444444444444444,Balanced
INV001960,196853,65617.66666666667,3,2,36-45,43.8,Male,Uttar Pradesh,B30,0.6666666666666666,Aggressive
INV001961,373665,46708.125,8,6,26-35,23.4,Male,Delhi,T30,0.75,Balanced
INV001962,458114,76352.33333333333,6,5,26-35,13.6,Male,Maharashtra,T30,0.8333333333333334,Balanced
INV001963,739433,184858.25,4,2,26-35,10.3,Male,Maharashtra,B30,0.5,Balanced
INV001964,3276,3276.0,1,1,46-55,63.7,Male,Madhya Pradesh,T30,1.0,Conservative
INV001965,386063,193031.5,2,1,56+,24.6,Male,Telangana,T30,0.5,Balanced
INV001966,655813,163953.25,4,2,18-25,4.0,Male,Telangana,T30,0.5,Balanced
INV001967,909638,113704.75,8,5,26-35,17.9,Male,Rajasthan,T30,0.625,Balanced
INV001968,479971,95994.2,5,4,26-35,24.9,Female,Tamil Nadu,T30,0.8,Balanced
INV001969,1580321,143665.54545454544,11,6,26-35,9.7,Male,Uttar Pradesh,B30,0.5454545454545454,Balanced
INV001970,1040682,148668.85714285713,7,1,36-45,55.1,Male,Gujarat,T30,0.14285714285714285,Aggressive
INV001971,789169,71742.63636363637,11,8,26-35,21.0,Male,Gujarat,T30,0.7272727272727273,Balanced
INV001972,1475724,122977.0,12,8,18-25,4.6,Male,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV001973,56792,56792.0,1,1,36-45,13.5,Male,Maharashtra,T30,1.0,Balanced
INV001974,2034690,184971.81818181818,11,2,56+,64.3,Male,Tamil Nadu,T30,0.18181818181818182,Aggressive
INV001975,679209,113201.5,6,1,36-45,35.3,Female,Delhi,T30,0.16666666666666666,Aggressive
INV001976,253606,84535.33333333333,3,2,26-35,6.1,Female,Madhya Pradesh,T30,0.6666666666666666,Balanced
INV001977,892292,99143.55555555556,9,5,18-25,3.3,Female,Punjab,B30,0.5555555555555556,Balanced
INV001978,501829,71689.85714285714,7,6,36-45,15.5,Male,Telangana,T30,0.8571428571428571,Balanced
INV001979,1221062,111005.63636363637,11,6,26-35,12.2,Male,Maharashtra,T30,0.5454545454545454,Balanced
INV001980,10249,3416.3333333333335,3,3,26-35,21.1,Female,Tamil Nadu,T30,1.0,Conservative
INV001981,611933,122386.6,5,1,26-35,19.4,Male,Gujarat,T30,0.2,Aggressive
INV001982,956578,119572.25,8,6,26-35,14.9,Male,Karnataka,B30,0.75,Balanced
INV001983,721360,90170.0,8,5,36-45,30.6,Male,West Bengal,T30,0.625,Aggressive
INV001984,24984,24984.0,1,1,26-35,7.2,Female,Delhi,T30,1.0,Conservative
INV001985,280553,40079.0,7,5,36-45,46.6,Male,Gujarat,T30,0.7142857142857143,Balanced
INV001986,596307,66256.33333333333,9,7,36-45,17.4,Female,Madhya Pradesh,T30,0.7777777777777778,Balanced
INV001987,1569778,142707.0909090909,11,7,18-25,7.2,Male,Tamil Nadu,B30,0.6363636363636364,Aggressive
INV001988,112210,37403.333333333336,3,1,26-35,17.7,Male,Karnataka,T30,0.3333333333333333,Balanced
INV001989,49776,16592.0,3,3,36-45,17.8,Female,Telangana,T30,1.0,Conservative
INV001990,1275684,106307.0,12,8,26-35,9.3,Male,Punjab,B30,0.6666666666666666,Balanced
INV001991,797472,265824.0,3,1,26-35,13.9,Male,West Bengal,T30,0.3333333333333333,Balanced
INV001992,146728,29345.6,5,4,18-25,3.3,Male,Telangana,T30,0.8,Conservative
INV001993,1079055,98095.90909090909,11,6,36-45,44.2,Female,Uttar Pradesh,B30,0.5454545454545454,Aggressive
INV001994,155875,77937.5,2,1,18-25,5.2,Female,Tamil Nadu,B30,0.5,Aggressive
INV001995,970993,107888.11111111111,9,6,26-35,20.8,Male,Gujarat,T30,0.6666666666666666,Aggressive
INV001996,451789,225894.5,2,1,26-35,21.7,Male,Telangana,T30,0.5,Aggressive
INV001997,465010,51667.77777777778,9,6,56+,24.8,Female,Delhi,T30,0.6666666666666666,Balanced
INV001998,1828925,152410.41666666666,12,5,26-35,19.2,Male,Haryana,B30,0.4166666666666667,Balanced
INV001999,3179916,264993.0,12,4,18-25,5.8,Male,Rajasthan,B30,0.3333333333333333,Aggressive
INV002000,580491,82927.28571428571,7,5,36-45,57.6,Female,Rajasthan,T30,0.7142857142857143,Balanced
INV002001,482676,53630.666666666664,9,6,36-45,38.4,Female,Uttar Pradesh,B30,0.6666666666666666,Aggressive
INV002002,654968,130993.6,5,2,36-45,28.4,Female,Gujarat,T30,0.4,Aggressive
INV002003,1405902,200843.14285714287,7,2,26-35,20.1,Female,Delhi,T30,0.2857142857142857,Aggressive
INV002004,155773,77886.5,2,1,18-25,7.3,Male,Uttar Pradesh,B30,0.5,Aggressive
INV002005,1430201,204314.42857142858,7,3,18-25,7.1,Male,Maharashtra,T30,0.42857142857142855,Aggressive
INV002006,506034,63254.25,8,6,26-35,15.3,Male,Punjab,T30,0.75,Balanced
INV002007,488352,122088.0,4,3,18-25,4.2,Male,Haryana,B30,0.75,Balanced
INV002008,1526719,152671.9,10,5,46-55,83.3,Male,Haryana,T30,0.5,Balanced
INV002009,12577,12577.0,1,1,36-45,57.5,Female,Telangana,T30,1.0,Balanced
